section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,1,1.0,2.0,64.8,63.7,76.7
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,2,2.0,2.0,62.8,59.8,59.8
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,3,3.0,2.0,61.4,59.6,59.7
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,4,4.0,2.0,61.2,60.2,59.8
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.0,59.5,59.8
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,6,6.0,2.0,60.7,59.5,59.6
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,7,7.0,2.0,60.5,59.3,59.8
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,8,8.0,2.0,60.3,59.6,59.4
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,9,9.0,2.0,60.3,60.0,59.8
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,10,10.0,2.0,60.2,60.4,60.1
LYDIT4-1-2000strokes_E1_RE_SEC-07_local,11,11.0,2.0,60.3,50.5,57.4
