section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,1,1.0,2.0,65.6,64.4,77.0
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,2,2.0,2.0,62.9,60.7,60.4
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,3,3.0,2.0,62.3,60.3,59.9
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,4,4.0,2.0,61.6,59.5,59.9
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,5,5.0,2.0,61.2,60.1,59.7
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,6,6.0,2.0,61.1,60.0,59.9
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,7,7.0,2.0,60.8,59.5,59.8
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,8,8.0,2.0,60.7,60.0,60.0
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,9,9.0,2.0,60.6,60.2,60.2
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,10,10.0,2.0,60.6,60.0,60.8
LYDIT4-8-1000strokes_E1_RE_SEC-03_local,11,11.0,2.0,60.5,46.1,51.8
