section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-2-before_E1_RE_SEC-06_local,1,1.0,2.0,70.4,65.7,69.7
LYDIT4-2-before_E1_RE_SEC-06_local,2,2.0,2.0,65.4,61.3,61.1
LYDIT4-2-before_E1_RE_SEC-06_local,3,3.0,2.0,64.1,61.2,61.2
LYDIT4-2-before_E1_RE_SEC-06_local,4,4.0,2.0,63.3,61.0,60.9
LYDIT4-2-before_E1_RE_SEC-06_local,5,5.0,2.0,62.8,61.2,61.1
LYDIT4-2-before_E1_RE_SEC-06_local,6,6.0,2.0,62.6,61.0,62.0
LYDIT4-2-before_E1_RE_SEC-06_local,7,7.0,2.0,62.3,60.6,58.6
LYDIT4-2-before_E1_RE_SEC-06_local,8,8.0,2.0,62.1,61.1,61.2
LYDIT4-2-before_E1_RE_SEC-06_local,9,9.0,2.0,62.0,61.5,61.4
LYDIT4-2-before_E1_RE_SEC-06_local,10,10.0,2.0,62.0,61.1,61.0
