section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-2-250strokes_E1_RE_SEC-06_local,1,1.0,2.0,64.8,64.5,77.4
LYDIT3-2-250strokes_E1_RE_SEC-06_local,2,2.0,2.0,63.9,61.1,60.5
LYDIT3-2-250strokes_E1_RE_SEC-06_local,3,3.0,2.0,62.2,59.5,59.4
LYDIT3-2-250strokes_E1_RE_SEC-06_local,4,4.0,2.0,61.7,59.9,60.4
LYDIT3-2-250strokes_E1_RE_SEC-06_local,5,5.0,2.0,61.3,60.5,60.4
LYDIT3-2-250strokes_E1_RE_SEC-06_local,6,6.0,2.0,61.3,61.8,61.7
LYDIT3-2-250strokes_E1_RE_SEC-06_local,7,7.0,2.0,61.4,61.8,62.3
LYDIT3-2-250strokes_E1_RE_SEC-06_local,8,8.0,2.0,61.4,57.8,58.3
LYDIT3-2-250strokes_E1_RE_SEC-06_local,9,9.0,2.0,60.6,52.4,54.4
LYDIT3-2-250strokes_E1_RE_SEC-06_local,10,10.0,2.0,59.6,36.0,35.5
LYDIT3-2-250strokes_E1_RE_SEC-06_local,11,11.0,2.0,56.2,20.8,20.2
