section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-10-250strokes_E1_RE_SEC-08_local,1,1.0,2.0,75.3,62.9,64.8
FLT8-10-250strokes_E1_RE_SEC-08_local,2,2.0,2.0,61.7,49.6,49.6
FLT8-10-250strokes_E1_RE_SEC-08_local,3,3.0,2.0,57.8,49.2,48.8
FLT8-10-250strokes_E1_RE_SEC-08_local,4,4.0,2.0,55.3,48.2,49.4
FLT8-10-250strokes_E1_RE_SEC-08_local,5,5.0,2.0,53.9,50.2,50.3
FLT8-10-250strokes_E1_RE_SEC-08_local,6,6.0,2.0,53.6,55.4,55.9
FLT8-10-250strokes_E1_RE_SEC-08_local,7,7.0,2.0,54.3,53.1,52.5
FLT8-10-250strokes_E1_RE_SEC-08_local,8,8.0,2.0,53.4,49.0,48.9
FLT8-10-250strokes_E1_RE_SEC-08_local,9,9.0,2.0,53.1,52.0,52.8
FLT8-10-250strokes_E1_RE_SEC-08_local,10,10.0,2.0,53.2,48.9,47.0
FLT8-10-250strokes_E1_RE_SEC-08_local,11,11.0,2.0,52.3,46.3,46.1
