section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,1,1.0,2.0,89.9,61.3,64.4
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,2,2.0,2.0,60.3,36.2,35.3
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,3,3.0,2.0,51.1,35.6,35.4
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,4,4.0,2.0,47.1,36.3,36.5
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,5,5.0,2.0,44.8,36.2,35.8
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,6,6.0,2.0,43.2,36.6,36.7
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,7,7.0,2.0,42.3,37.3,37.2
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,8,8.0,2.0,41.7,37.1,37.4
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,9,9.0,2.0,41.2,45.7,42.3
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,10,10.0,2.0,42.5,42.6,49.5
LYDIT1-3-1000strokes_E1_RE_SEC-05_local,11,11.0,2.0,41.4,24.3,21.8
