section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-before_E1_RE_SEC-03_local,1,1.0,2.0,50.2,43.5,47.5
LYDIT1-3-before_E1_RE_SEC-03_local,2,2.0,2.0,42.8,35.8,35.9
LYDIT1-3-before_E1_RE_SEC-03_local,3,3.0,2.0,40.4,34.7,34.6
LYDIT1-3-before_E1_RE_SEC-03_local,4,4.0,2.0,38.7,34.9,34.3
LYDIT1-3-before_E1_RE_SEC-03_local,5,5.0,2.0,38.1,36.1,36.7
LYDIT1-3-before_E1_RE_SEC-03_local,6,6.0,2.0,37.8,36.1,36.0
LYDIT1-3-before_E1_RE_SEC-03_local,7,7.0,2.0,37.5,36.6,36.5
LYDIT1-3-before_E1_RE_SEC-03_local,8,8.0,2.0,37.5,37.7,38.0
LYDIT1-3-before_E1_RE_SEC-03_local,9,9.0,2.0,37.6,38.4,38.2
LYDIT1-3-before_E1_RE_SEC-03_local,10,10.0,2.0,37.7,40.8,40.8
LYDIT1-3-before_E1_RE_SEC-03_local,11,11.0,2.0,38.2,33.1,37.9
