section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-before_E1_RE_SEC-09_local,1,1.0,2.0,56.1,47.2,54.7
LYDIT1-3-before_E1_RE_SEC-09_local,2,2.0,2.0,45.7,36.3,35.4
LYDIT1-3-before_E1_RE_SEC-09_local,3,3.0,2.0,42.3,36.3,37.0
LYDIT1-3-before_E1_RE_SEC-09_local,4,4.0,2.0,40.7,35.9,35.6
LYDIT1-3-before_E1_RE_SEC-09_local,5,5.0,2.0,39.7,35.3,35.5
LYDIT1-3-before_E1_RE_SEC-09_local,6,6.0,2.0,38.9,36.0,35.8
LYDIT1-3-before_E1_RE_SEC-09_local,7,7.0,2.0,38.6,37.0,37.3
LYDIT1-3-before_E1_RE_SEC-09_local,8,8.0,2.0,38.4,37.1,37.0
LYDIT1-3-before_E1_RE_SEC-09_local,9,9.0,2.0,38.2,43.0,40.6
LYDIT1-3-before_E1_RE_SEC-09_local,10,10.0,2.0,39.3,47.7,52.0
LYDIT1-3-before_E1_RE_SEC-09_local,11,11.0,2.0,39.9,37.6,38.4
