section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-3-before_E1_RE_SEC-07_local,1,1.0,2.0,58.3,47.5,54.2
LYDIT1-3-before_E1_RE_SEC-07_local,2,2.0,2.0,45.7,35.9,36.5
LYDIT1-3-before_E1_RE_SEC-07_local,3,3.0,2.0,42.8,36.3,36.5
LYDIT1-3-before_E1_RE_SEC-07_local,4,4.0,2.0,40.9,35.6,35.0
LYDIT1-3-before_E1_RE_SEC-07_local,5,5.0,2.0,39.8,36.0,36.5
LYDIT1-3-before_E1_RE_SEC-07_local,6,6.0,2.0,39.2,36.6,36.2
LYDIT1-3-before_E1_RE_SEC-07_local,7,7.0,2.0,38.9,36.9,37.4
LYDIT1-3-before_E1_RE_SEC-07_local,8,8.0,2.0,38.7,37.3,36.5
LYDIT1-3-before_E1_RE_SEC-07_local,9,9.0,2.0,38.5,45.8,45.8
LYDIT1-3-before_E1_RE_SEC-07_local,10,10.0,2.0,40.0,48.2,52.7
LYDIT1-3-before_E1_RE_SEC-07_local,11,11.0,2.0,40.2,36.1,38.7
