section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-7-before_E1_RE_SEC-02_local,1,1.0,2.0,66.2,50.4,61.8
LYDIT5-7-before_E1_RE_SEC-02_local,2,2.0,2.0,49.7,36.2,36.0
LYDIT5-7-before_E1_RE_SEC-02_local,3,3.0,2.0,45.0,35.8,35.9
LYDIT5-7-before_E1_RE_SEC-02_local,4,4.0,2.0,42.4,34.7,35.1
LYDIT5-7-before_E1_RE_SEC-02_local,5,5.0,2.0,40.7,35.2,35.3
LYDIT5-7-before_E1_RE_SEC-02_local,6,6.0,2.0,39.9,35.8,35.9
LYDIT5-7-before_E1_RE_SEC-02_local,7,7.0,2.0,39.3,35.6,35.6
LYDIT5-7-before_E1_RE_SEC-02_local,8,8.0,2.0,38.8,35.6,35.6
LYDIT5-7-before_E1_RE_SEC-02_local,9,9.0,2.0,38.4,35.6,35.8
LYDIT5-7-before_E1_RE_SEC-02_local,10,10.0,2.0,38.2,35.6,35.9
