section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,1,1.0,2.0,178.1,111.7,118.0
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,2,2.0,2.0,111.2,40.1,37.0
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,3,3.0,2.0,81.1,35.9,36.0
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,4,4.0,2.0,67.6,35.7,35.8
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,5,5.0,2.0,60.3,35.6,35.5
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,6,6.0,2.0,55.5,35.4,35.4
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,7,7.0,2.0,52.4,35.8,35.5
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,8,8.0,2.0,50.1,35.6,35.9
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,9,9.0,2.0,48.3,35.3,35.4
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,10,10.0,2.0,46.9,35.3,35.2
LYDIT5-6-1000strokes_E1_RE_SEC-09_local,11,11.0,2.0,45.8,35.4,35.3
