section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-10-before_E1_RE_SEC-10_local,1,1.0,2.0,77.2,59.2,68.7
LYDIT5-10-before_E1_RE_SEC-10_local,2,2.0,2.0,58.7,43.1,43.7
LYDIT5-10-before_E1_RE_SEC-10_local,3,3.0,2.0,52.9,43.4,43.2
LYDIT5-10-before_E1_RE_SEC-10_local,4,4.0,2.0,50.7,44.1,43.7
LYDIT5-10-before_E1_RE_SEC-10_local,5,5.0,2.0,49.2,43.7,43.5
LYDIT5-10-before_E1_RE_SEC-10_local,6,6.0,2.0,48.3,44.0,43.9
LYDIT5-10-before_E1_RE_SEC-10_local,7,7.0,2.0,47.7,43.8,43.6
LYDIT5-10-before_E1_RE_SEC-10_local,8,8.0,2.0,47.1,43.4,43.5
LYDIT5-10-before_E1_RE_SEC-10_local,9,9.0,2.0,46.7,43.6,43.7
LYDIT5-10-before_E1_RE_SEC-10_local,10,10.0,2.0,46.4,43.6,43.4
LYDIT5-10-before_E1_RE_SEC-10_local,11,11.0,2.0,46.1,43.9,43.8
