section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-10-before_E1_RE_SEC-02_local,1,1.0,2.0,60.1,51.7,67.8
LYDIT5-10-before_E1_RE_SEC-02_local,2,2.0,2.0,51.2,43.6,44.1
LYDIT5-10-before_E1_RE_SEC-02_local,3,3.0,2.0,48.7,44.1,43.9
LYDIT5-10-before_E1_RE_SEC-02_local,4,4.0,2.0,47.6,44.1,44.2
LYDIT5-10-before_E1_RE_SEC-02_local,5,5.0,2.0,46.8,44.6,44.2
LYDIT5-10-before_E1_RE_SEC-02_local,6,6.0,2.0,46.6,44.6,44.1
LYDIT5-10-before_E1_RE_SEC-02_local,7,7.0,2.0,46.2,44.0,44.3
LYDIT5-10-before_E1_RE_SEC-02_local,8,8.0,2.0,45.9,44.0,44.0
LYDIT5-10-before_E1_RE_SEC-02_local,9,9.0,2.0,45.7,44.2,44.4
LYDIT5-10-before_E1_RE_SEC-02_local,10,10.0,2.0,45.6,44.5,44.2
LYDIT5-10-before_E1_RE_SEC-02_local,11,11.0,2.0,45.5,44.1,44.5
