section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-10-before_E1_RE_SEC-06_local,1,1.0,2.0,66.8,55.8,67.9
LYDIT5-10-before_E1_RE_SEC-06_local,2,2.0,2.0,54.4,43.8,43.8
LYDIT5-10-before_E1_RE_SEC-06_local,3,3.0,2.0,50.7,44.0,43.8
LYDIT5-10-before_E1_RE_SEC-06_local,4,4.0,2.0,49.0,44.2,44.1
LYDIT5-10-before_E1_RE_SEC-06_local,5,5.0,2.0,48.1,44.1,44.2
LYDIT5-10-before_E1_RE_SEC-06_local,6,6.0,2.0,47.3,43.9,44.1
LYDIT5-10-before_E1_RE_SEC-06_local,7,7.0,2.0,46.8,44.4,44.1
LYDIT5-10-before_E1_RE_SEC-06_local,8,8.0,2.0,46.6,44.4,44.4
LYDIT5-10-before_E1_RE_SEC-06_local,9,9.0,2.0,46.3,44.0,44.3
LYDIT5-10-before_E1_RE_SEC-06_local,10,10.0,2.0,46.1,44.4,44.3
LYDIT5-10-before_E1_RE_SEC-06_local,11,11.0,2.0,45.9,44.2,44.0
