section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-9-50strokes_E1_RE_SEC-10_local,1,1.0,2.0,90.3,74.4,76.4
LYDIT4-9-50strokes_E1_RE_SEC-10_local,2,2.0,2.0,73.3,59.6,59.6
LYDIT4-9-50strokes_E1_RE_SEC-10_local,3,3.0,2.0,68.1,59.9,59.8
LYDIT4-9-50strokes_E1_RE_SEC-10_local,4,4.0,2.0,66.1,59.8,59.8
LYDIT4-9-50strokes_E1_RE_SEC-10_local,5,5.0,2.0,64.7,59.3,59.5
LYDIT4-9-50strokes_E1_RE_SEC-10_local,6,6.0,2.0,63.7,59.0,59.0
LYDIT4-9-50strokes_E1_RE_SEC-10_local,7,7.0,2.0,63.0,59.3,59.3
LYDIT4-9-50strokes_E1_RE_SEC-10_local,8,8.0,2.0,62.6,59.8,59.7
LYDIT4-9-50strokes_E1_RE_SEC-10_local,9,9.0,2.0,62.3,59.7,59.6
LYDIT4-9-50strokes_E1_RE_SEC-10_local,10,10.0,2.0,62.0,60.0,59.8
LYDIT4-9-50strokes_E1_RE_SEC-10_local,11,11.0,2.0,61.8,60.4,60.3
