section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-9-50strokes_E1_RE_SEC-06_local,1,1.0,2.0,83.9,72.2,73.9
LYDIT4-9-50strokes_E1_RE_SEC-06_local,2,2.0,2.0,71.6,59.9,60.1
LYDIT4-9-50strokes_E1_RE_SEC-06_local,3,3.0,2.0,67.4,59.6,59.6
LYDIT4-9-50strokes_E1_RE_SEC-06_local,4,4.0,2.0,65.3,60.0,59.8
LYDIT4-9-50strokes_E1_RE_SEC-06_local,5,5.0,2.0,64.3,59.5,59.0
LYDIT4-9-50strokes_E1_RE_SEC-06_local,6,6.0,2.0,63.4,59.1,59.4
LYDIT4-9-50strokes_E1_RE_SEC-06_local,7,7.0,2.0,62.8,59.3,59.3
LYDIT4-9-50strokes_E1_RE_SEC-06_local,8,8.0,2.0,62.3,59.7,59.4
LYDIT4-9-50strokes_E1_RE_SEC-06_local,9,9.0,2.0,62.1,59.9,59.8
LYDIT4-9-50strokes_E1_RE_SEC-06_local,10,10.0,2.0,61.8,59.7,59.9
LYDIT4-9-50strokes_E1_RE_SEC-06_local,11,11.0,2.0,61.7,60.2,60.3
