section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-2-50strokes_E1_RE_SEC-07_local,1,1.0,2.0,64.7,55.8,68.8
LYDIT5-2-50strokes_E1_RE_SEC-07_local,2,2.0,2.0,55.0,45.8,45.4
LYDIT5-2-50strokes_E1_RE_SEC-07_local,3,3.0,2.0,51.8,45.6,45.6
LYDIT5-2-50strokes_E1_RE_SEC-07_local,4,4.0,2.0,50.2,45.8,45.6
LYDIT5-2-50strokes_E1_RE_SEC-07_local,5,5.0,2.0,49.4,44.5,44.5
LYDIT5-2-50strokes_E1_RE_SEC-07_local,6,6.0,2.0,48.3,44.9,45.7
LYDIT5-2-50strokes_E1_RE_SEC-07_local,7,7.0,2.0,48.1,46.3,45.4
LYDIT5-2-50strokes_E1_RE_SEC-07_local,8,8.0,2.0,47.8,44.9,45.2
LYDIT5-2-50strokes_E1_RE_SEC-07_local,9,9.0,2.0,47.4,45.3,45.5
LYDIT5-2-50strokes_E1_RE_SEC-07_local,10,10.0,2.0,47.2,45.6,44.9
LYDIT5-2-50strokes_E1_RE_SEC-07_local,11,11.0,2.0,47.0,45.4,44.8
