section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-6-before_E1_RE_SEC-01_local,1,1.0,2.0,68.4,64.6,75.5
FLT4-6-before_E1_RE_SEC-01_local,2,2.0,2.0,63.2,57.8,58.0
FLT4-6-before_E1_RE_SEC-01_local,3,3.0,2.0,61.1,58.0,58.4
FLT4-6-before_E1_RE_SEC-01_local,4,4.0,2.0,60.6,58.8,58.8
FLT4-6-before_E1_RE_SEC-01_local,5,5.0,2.0,60.2,58.8,58.7
FLT4-6-before_E1_RE_SEC-01_local,6,6.0,2.0,60.0,58.7,58.7
FLT4-6-before_E1_RE_SEC-01_local,7,7.0,2.0,59.7,58.2,58.4
FLT4-6-before_E1_RE_SEC-01_local,8,8.0,2.0,59.5,58.1,57.8
FLT4-6-before_E1_RE_SEC-01_local,9,9.0,2.0,59.4,58.2,58.5
FLT4-6-before_E1_RE_SEC-01_local,10,10.0,2.0,59.2,58.6,58.7
FLT4-6-before_E1_RE_SEC-01_local,11,11.0,2.0,59.2,53.8,56.0
