section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,1,1.0,2.0,68.8,64.8,74.3
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,2,2.0,2.0,64.4,60.3,60.4
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,3,3.0,2.0,63.1,60.4,60.0
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,4,4.0,2.0,62.3,60.0,60.1
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,5,5.0,2.0,61.9,60.3,60.3
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,6,6.0,2.0,61.7,61.4,61.5
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,7,7.0,2.0,61.7,61.8,62.3
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,8,8.0,2.0,61.7,57.2,57.5
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,9,9.0,2.0,60.7,52.8,53.7
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,10,10.0,2.0,59.9,37.7,39.4
LYDIT3-2-1000strokes_E1_RE_SEC-07_local,11,11.0,2.0,56.7,21.8,20.4
