section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-11-before_E1_RE_SEC-08_local,1,1.0,2.0,63.8,56.2,70.4
FLT8-11-before_E1_RE_SEC-08_local,2,2.0,2.0,55.2,46.2,45.2
FLT8-11-before_E1_RE_SEC-08_local,3,3.0,2.0,51.8,45.6,45.6
FLT8-11-before_E1_RE_SEC-08_local,4,4.0,2.0,50.3,45.4,45.2
FLT8-11-before_E1_RE_SEC-08_local,5,5.0,2.0,49.2,44.6,44.7
FLT8-11-before_E1_RE_SEC-08_local,6,6.0,2.0,48.4,44.7,44.7
FLT8-11-before_E1_RE_SEC-08_local,7,7.0,2.0,47.9,45.1,45.2
FLT8-11-before_E1_RE_SEC-08_local,8,8.0,2.0,47.5,45.4,45.0
FLT8-11-before_E1_RE_SEC-08_local,9,9.0,2.0,47.3,45.0,44.9
FLT8-11-before_E1_RE_SEC-08_local,10,10.0,2.0,47.0,44.6,45.2
FLT8-11-before_E1_RE_SEC-08_local,11,11.0,2.0,46.8,45.0,44.9
