section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-8-2000strokes_E1_RE_SEC-10_local,1,1.0,2.0,58.0,46.3,61.8
FLT8-8-2000strokes_E1_RE_SEC-10_local,2,2.0,2.0,45.5,33.7,33.5
FLT8-8-2000strokes_E1_RE_SEC-10_local,3,3.0,2.0,41.2,32.7,32.9
FLT8-8-2000strokes_E1_RE_SEC-10_local,4,4.0,2.0,39.0,32.6,32.6
FLT8-8-2000strokes_E1_RE_SEC-10_local,5,5.0,2.0,37.7,33.2,32.9
FLT8-8-2000strokes_E1_RE_SEC-10_local,6,6.0,2.0,37.0,32.9,32.9
FLT8-8-2000strokes_E1_RE_SEC-10_local,7,7.0,2.0,36.3,31.8,32.0
FLT8-8-2000strokes_E1_RE_SEC-10_local,8,8.0,2.0,35.7,32.1,32.4
FLT8-8-2000strokes_E1_RE_SEC-10_local,9,9.0,2.0,35.4,33.1,32.9
FLT8-8-2000strokes_E1_RE_SEC-10_local,10,10.0,2.0,35.2,33.3,32.9
FLT8-8-2000strokes_E1_RE_SEC-10_local,11,11.0,2.0,35.0,32.4,32.5
