section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-12-50strokes_E1_RE_SEC-07_local,1,1.0,2.0,83.9,71.4,74.6
LYDIT4-12-50strokes_E1_RE_SEC-07_local,2,2.0,2.0,71.1,60.0,60.1
LYDIT4-12-50strokes_E1_RE_SEC-07_local,3,3.0,2.0,67.1,59.4,59.6
LYDIT4-12-50strokes_E1_RE_SEC-07_local,4,4.0,2.0,65.1,59.2,59.4
LYDIT4-12-50strokes_E1_RE_SEC-07_local,5,5.0,2.0,63.9,59.8,59.5
LYDIT4-12-50strokes_E1_RE_SEC-07_local,6,6.0,2.0,63.3,59.9,59.3
LYDIT4-12-50strokes_E1_RE_SEC-07_local,7,7.0,2.0,62.7,59.2,59.9
LYDIT4-12-50strokes_E1_RE_SEC-07_local,8,8.0,2.0,62.2,59.5,59.5
LYDIT4-12-50strokes_E1_RE_SEC-07_local,9,9.0,2.0,62.0,77.1,74.5
LYDIT4-12-50strokes_E1_RE_SEC-07_local,10,10.0,2.0,65.1,99.3,102.8
LYDIT4-12-50strokes_E1_RE_SEC-07_local,11,11.0,2.0,68.3,95.6,105.1
