section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-12-50strokes_E1_RE_SEC-06_local,1,1.0,2.0,81.9,72.0,70.4
LYDIT4-12-50strokes_E1_RE_SEC-06_local,2,2.0,2.0,70.7,59.8,59.8
LYDIT4-12-50strokes_E1_RE_SEC-06_local,3,3.0,2.0,67.1,59.8,59.7
LYDIT4-12-50strokes_E1_RE_SEC-06_local,4,4.0,2.0,65.1,59.5,59.6
LYDIT4-12-50strokes_E1_RE_SEC-06_local,5,5.0,2.0,64.0,59.5,59.2
LYDIT4-12-50strokes_E1_RE_SEC-06_local,6,6.0,2.0,63.2,59.4,59.8
LYDIT4-12-50strokes_E1_RE_SEC-06_local,7,7.0,2.0,62.7,59.7,59.4
LYDIT4-12-50strokes_E1_RE_SEC-06_local,8,8.0,2.0,62.4,64.0,60.7
LYDIT4-12-50strokes_E1_RE_SEC-06_local,9,9.0,2.0,63.0,86.8,95.6
LYDIT4-12-50strokes_E1_RE_SEC-06_local,10,10.0,2.0,66.8,104.5,104.7
LYDIT4-12-50strokes_E1_RE_SEC-06_local,11,11.0,2.0,69.8,88.2,99.4
