section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-4-before_E1_RE_SEC-07_local,1,1.0,2.0,67.2,63.7,76.0
LYDIT4-4-before_E1_RE_SEC-07_local,2,2.0,2.0,63.3,59.5,59.4
LYDIT4-4-before_E1_RE_SEC-07_local,3,3.0,2.0,61.9,58.7,58.8
LYDIT4-4-before_E1_RE_SEC-07_local,4,4.0,2.0,61.0,59.6,58.7
LYDIT4-4-before_E1_RE_SEC-07_local,5,5.0,2.0,61.0,59.6,59.4
LYDIT4-4-before_E1_RE_SEC-07_local,6,6.0,2.0,60.5,59.0,59.0
LYDIT4-4-before_E1_RE_SEC-07_local,7,7.0,2.0,60.4,58.3,59.2
LYDIT4-4-before_E1_RE_SEC-07_local,8,8.0,2.0,59.9,57.0,59.0
LYDIT4-4-before_E1_RE_SEC-07_local,9,9.0,2.0,59.7,60.8,59.8
LYDIT4-4-before_E1_RE_SEC-07_local,10,10.0,2.0,60.1,62.2,61.1
LYDIT4-4-before_E1_RE_SEC-07_local,11,11.0,2.0,60.1,60.6,60.6
