section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT4-4-before_E1_RE_SEC-05_local,1,1.0,2.0,85.9,73.8,72.7
LYDIT4-4-before_E1_RE_SEC-05_local,2,2.0,2.0,72.7,46.1,48.8
LYDIT4-4-before_E1_RE_SEC-05_local,3,3.0,2.0,59.0,56.0,52.0
LYDIT4-4-before_E1_RE_SEC-05_local,4,4.0,2.0,64.9,74.1,76.6
LYDIT4-4-before_E1_RE_SEC-05_local,5,5.0,2.0,64.8,52.1,50.8
LYDIT4-4-before_E1_RE_SEC-05_local,6,6.0,2.0,60.8,58.9,57.8
LYDIT4-4-before_E1_RE_SEC-05_local,7,7.0,2.0,63.1,67.9,65.3
LYDIT4-4-before_E1_RE_SEC-05_local,8,8.0,2.0,62.4,60.4,62.4
LYDIT4-4-before_E1_RE_SEC-05_local,9,9.0,2.0,62.4,60.8,58.1
LYDIT4-4-before_E1_RE_SEC-05_local,10,10.0,2.0,62.1,59.3,58.9
LYDIT4-4-before_E1_RE_SEC-05_local,11,11.0,2.0,61.9,55.5,59.1
