section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-11-250strokes_E1_RE_SEC-01_local,1,1.0,2.0,70.1,62.3,74.9
FLT8-11-250strokes_E1_RE_SEC-01_local,2,2.0,2.0,61.1,48.2,48.2
FLT8-11-250strokes_E1_RE_SEC-01_local,3,3.0,2.0,55.1,43.5,43.1
FLT8-11-250strokes_E1_RE_SEC-01_local,4,4.0,2.0,52.0,43.4,43.3
FLT8-11-250strokes_E1_RE_SEC-01_local,5,5.0,2.0,50.3,43.6,43.7
FLT8-11-250strokes_E1_RE_SEC-01_local,6,6.0,2.0,49.1,44.4,44.0
FLT8-11-250strokes_E1_RE_SEC-01_local,7,7.0,2.0,48.5,44.3,44.1
FLT8-11-250strokes_E1_RE_SEC-01_local,8,8.0,2.0,47.9,44.2,44.6
FLT8-11-250strokes_E1_RE_SEC-01_local,9,9.0,2.0,47.5,44.3,44.1
FLT8-11-250strokes_E1_RE_SEC-01_local,10,10.0,2.0,47.2,44.9,44.6
FLT8-11-250strokes_E1_RE_SEC-01_local,11,11.0,2.0,47.1,44.8,44.9
