section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-2-250strokes_E1_RE_SEC-10_local,1,1.0,2.0,59.3,49.6,62.5
LYDIT1-2-250strokes_E1_RE_SEC-10_local,2,2.0,2.0,48.3,37.4,37.1
LYDIT1-2-250strokes_E1_RE_SEC-10_local,3,3.0,2.0,44.2,36.4,36.4
LYDIT1-2-250strokes_E1_RE_SEC-10_local,4,4.0,2.0,42.2,37.5,37.7
LYDIT1-2-250strokes_E1_RE_SEC-10_local,5,5.0,2.0,41.5,38.8,38.8
LYDIT1-2-250strokes_E1_RE_SEC-10_local,6,6.0,2.0,41.0,38.5,37.8
LYDIT1-2-250strokes_E1_RE_SEC-10_local,7,7.0,2.0,40.6,37.9,38.3
LYDIT1-2-250strokes_E1_RE_SEC-10_local,8,8.0,2.0,40.2,37.8,38.0
LYDIT1-2-250strokes_E1_RE_SEC-10_local,9,9.0,2.0,40.0,37.8,37.9
LYDIT1-2-250strokes_E1_RE_SEC-10_local,10,10.0,2.0,39.7,37.7,37.7
LYDIT1-2-250strokes_E1_RE_SEC-10_local,11,11.0,2.0,39.5,38.7,37.8
