section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,1,1.0,2.0,73.0,65.3,67.6
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,2,2.0,2.0,64.6,55.2,57.1
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,3,3.0,2.0,60.8,49.9,47.4
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,4,4.0,2.0,57.1,45.7,45.8
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,5,5.0,2.0,54.7,45.3,45.4
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,6,6.0,2.0,53.1,45.4,45.4
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,7,7.0,2.0,52.0,45.7,45.5
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,8,8.0,2.0,51.2,45.5,45.4
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,9,9.0,2.0,50.5,45.0,45.2
LYDIT5-4-1000strokes_E1_RE_SEC-07_local,10,10.0,2.0,49.9,45.0,45.5
