section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-6-before_E1_RE_SEC-05_local,1,1.0,2.0,54.7,45.1,55.5
LYDIT5-6-before_E1_RE_SEC-05_local,2,2.0,2.0,44.8,35.4,35.4
LYDIT5-6-before_E1_RE_SEC-05_local,3,3.0,2.0,41.5,35.0,35.1
LYDIT5-6-before_E1_RE_SEC-05_local,4,4.0,2.0,39.8,35.2,35.4
LYDIT5-6-before_E1_RE_SEC-05_local,5,5.0,2.0,38.9,35.5,35.2
LYDIT5-6-before_E1_RE_SEC-05_local,6,6.0,2.0,38.3,35.5,35.5
LYDIT5-6-before_E1_RE_SEC-05_local,7,7.0,2.0,37.9,35.7,35.9
LYDIT5-6-before_E1_RE_SEC-05_local,8,8.0,2.0,37.7,35.4,35.4
LYDIT5-6-before_E1_RE_SEC-05_local,9,9.0,2.0,37.4,35.7,35.5
LYDIT5-6-before_E1_RE_SEC-05_local,10,10.0,2.0,37.3,35.7,35.7
LYDIT5-6-before_E1_RE_SEC-05_local,11,11.0,2.0,37.1,35.1,35.3
