section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-6-before_E1_RE_SEC-01_local,1,1.0,2.0,55.0,45.6,59.6
LYDIT5-6-before_E1_RE_SEC-01_local,2,2.0,2.0,44.6,34.9,35.0
LYDIT5-6-before_E1_RE_SEC-01_local,3,3.0,2.0,41.2,35.0,35.1
LYDIT5-6-before_E1_RE_SEC-01_local,4,4.0,2.0,39.7,35.3,35.3
LYDIT5-6-before_E1_RE_SEC-01_local,5,5.0,2.0,38.8,35.3,35.2
LYDIT5-6-before_E1_RE_SEC-01_local,6,6.0,2.0,38.2,35.5,35.5
LYDIT5-6-before_E1_RE_SEC-01_local,7,7.0,2.0,37.8,35.4,35.1
LYDIT5-6-before_E1_RE_SEC-01_local,8,8.0,2.0,37.5,35.5,35.6
LYDIT5-6-before_E1_RE_SEC-01_local,9,9.0,2.0,37.3,35.8,35.7
LYDIT5-6-before_E1_RE_SEC-01_local,10,10.0,2.0,37.2,35.4,35.5
LYDIT5-6-before_E1_RE_SEC-01_local,11,11.0,2.0,36.9,35.2,35.3
