section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-6-250strokes_E1_RE_SEC-02_local,1,1.0,2.0,70.5,53.8,61.6
LYDIT5-6-250strokes_E1_RE_SEC-02_local,2,2.0,2.0,52.2,35.5,35.6
LYDIT5-6-250strokes_E1_RE_SEC-02_local,3,3.0,2.0,46.1,35.3,34.9
LYDIT5-6-250strokes_E1_RE_SEC-02_local,4,4.0,2.0,43.4,34.9,35.1
LYDIT5-6-250strokes_E1_RE_SEC-02_local,5,5.0,2.0,41.5,35.2,35.2
LYDIT5-6-250strokes_E1_RE_SEC-02_local,6,6.0,2.0,40.6,35.9,35.3
LYDIT5-6-250strokes_E1_RE_SEC-02_local,7,7.0,2.0,39.8,35.2,35.3
LYDIT5-6-250strokes_E1_RE_SEC-02_local,8,8.0,2.0,39.2,35.1,35.6
LYDIT5-6-250strokes_E1_RE_SEC-02_local,9,9.0,2.0,38.8,35.4,35.3
LYDIT5-6-250strokes_E1_RE_SEC-02_local,10,10.0,2.0,38.4,35.7,35.7
LYDIT5-6-250strokes_E1_RE_SEC-02_local,11,11.0,2.0,38.2,35.3,35.6
