section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-5-250strokes_E1_RE_SEC-02_local,1,1.0,2.0,63.6,62.6,75.9
FLT4-5-250strokes_E1_RE_SEC-02_local,2,2.0,2.0,61.5,59.2,58.9
FLT4-5-250strokes_E1_RE_SEC-02_local,3,3.0,2.0,60.6,59.0,59.0
FLT4-5-250strokes_E1_RE_SEC-02_local,4,4.0,2.0,60.2,58.8,58.7
FLT4-5-250strokes_E1_RE_SEC-02_local,5,5.0,2.0,59.9,58.1,58.1
FLT4-5-250strokes_E1_RE_SEC-02_local,6,6.0,2.0,59.5,58.1,58.1
FLT4-5-250strokes_E1_RE_SEC-02_local,7,7.0,2.0,59.4,58.1,58.1
FLT4-5-250strokes_E1_RE_SEC-02_local,8,8.0,2.0,59.2,58.0,58.0
FLT4-5-250strokes_E1_RE_SEC-02_local,9,9.0,2.0,59.1,59.0,58.9
FLT4-5-250strokes_E1_RE_SEC-02_local,10,10.0,2.0,59.1,58.8,58.6
FLT4-5-250strokes_E1_RE_SEC-02_local,11,11.0,2.0,59.0,58.5,58.5
