section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT5-3-before_E1_RE_SEC-02_local,1,1.0,2.0,52.1,49.4,56.4
LYDIT5-3-before_E1_RE_SEC-02_local,2,2.0,2.0,49.0,46.4,46.4
LYDIT5-3-before_E1_RE_SEC-02_local,3,3.0,2.0,48.2,46.2,45.9
LYDIT5-3-before_E1_RE_SEC-02_local,4,4.0,2.0,47.6,45.4,45.1
LYDIT5-3-before_E1_RE_SEC-02_local,5,5.0,2.0,47.1,45.5,45.9
LYDIT5-3-before_E1_RE_SEC-02_local,6,6.0,2.0,46.9,45.5,45.5
LYDIT5-3-before_E1_RE_SEC-02_local,7,7.0,2.0,46.7,45.6,45.4
LYDIT5-3-before_E1_RE_SEC-02_local,8,8.0,2.0,46.6,46.2,45.7
LYDIT5-3-before_E1_RE_SEC-02_local,9,9.0,2.0,46.5,45.5,45.5
LYDIT5-3-before_E1_RE_SEC-02_local,10,10.0,2.0,46.4,45.9,45.6
LYDIT5-3-before_E1_RE_SEC-02_local,11,11.0,2.0,46.4,45.4,45.6
