section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-6-1000strokes_E1_RE_SEC-02_local,1,1.0,2.0,49.3,43.7,50.8
FLT8-6-1000strokes_E1_RE_SEC-02_local,2,2.0,2.0,42.9,36.2,36.0
FLT8-6-1000strokes_E1_RE_SEC-02_local,3,3.0,2.0,40.4,35.8,35.8
FLT8-6-1000strokes_E1_RE_SEC-02_local,4,4.0,2.0,39.3,35.6,35.5
FLT8-6-1000strokes_E1_RE_SEC-02_local,5,5.0,2.0,38.5,35.3,35.5
FLT8-6-1000strokes_E1_RE_SEC-02_local,6,6.0,2.0,38.0,35.1,35.0
FLT8-6-1000strokes_E1_RE_SEC-02_local,7,7.0,2.0,37.5,35.8,35.9
FLT8-6-1000strokes_E1_RE_SEC-02_local,8,8.0,2.0,37.4,36.1,36.2
FLT8-6-1000strokes_E1_RE_SEC-02_local,9,9.0,2.0,37.2,35.7,35.6
FLT8-6-1000strokes_E1_RE_SEC-02_local,10,10.0,2.0,37.1,35.5,35.7
FLT8-6-1000strokes_E1_RE_SEC-02_local,11,11.0,2.0,36.9,36.1,35.6
