section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT8-1-50strokes_E1_RE_SEC-10_local,1,1.0,2.0,75.4,58.5,63.8
FLT8-1-50strokes_E1_RE_SEC-10_local,2,2.0,2.0,58.2,45.0,44.8
FLT8-1-50strokes_E1_RE_SEC-10_local,3,3.0,2.0,53.4,44.7,44.9
FLT8-1-50strokes_E1_RE_SEC-10_local,4,4.0,2.0,51.2,44.6,44.6
FLT8-1-50strokes_E1_RE_SEC-10_local,5,5.0,2.0,49.8,44.6,44.7
FLT8-1-50strokes_E1_RE_SEC-10_local,6,6.0,2.0,48.9,44.8,44.8
FLT8-1-50strokes_E1_RE_SEC-10_local,7,7.0,2.0,48.3,44.7,44.5
FLT8-1-50strokes_E1_RE_SEC-10_local,8,8.0,2.0,47.8,44.5,44.2
FLT8-1-50strokes_E1_RE_SEC-10_local,9,9.0,2.0,47.4,43.2,43.5
FLT8-1-50strokes_E1_RE_SEC-10_local,10,10.0,2.0,46.9,43.4,43.7
FLT8-1-50strokes_E1_RE_SEC-10_local,11,11.0,2.0,46.7,44.9,44.8
