section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-250strokes_E1_RE_SEC-07_local,1,1.0,2.0,75.8,55.4,51.5
LYDIT1-4-250strokes_E1_RE_SEC-07_local,2,2.0,2.0,53.8,38.2,38.3
LYDIT1-4-250strokes_E1_RE_SEC-07_local,3,3.0,2.0,47.8,37.4,37.2
LYDIT1-4-250strokes_E1_RE_SEC-07_local,4,4.0,2.0,44.9,36.7,36.6
LYDIT1-4-250strokes_E1_RE_SEC-07_local,5,5.0,2.0,43.0,35.1,35.2
LYDIT1-4-250strokes_E1_RE_SEC-07_local,6,6.0,2.0,41.4,34.7,35.1
LYDIT1-4-250strokes_E1_RE_SEC-07_local,7,7.0,2.0,40.5,35.6,35.1
LYDIT1-4-250strokes_E1_RE_SEC-07_local,8,8.0,2.0,39.9,34.8,35.2
LYDIT1-4-250strokes_E1_RE_SEC-07_local,9,9.0,2.0,39.2,34.8,34.5
LYDIT1-4-250strokes_E1_RE_SEC-07_local,10,10.0,2.0,38.9,38.3,37.5
LYDIT1-4-250strokes_E1_RE_SEC-07_local,11,11.0,2.0,39.0,41.6,42.1
