section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT1-4-250strokes_E1_RE_SEC-08_local,1,1.0,2.0,49.7,44.1,56.2
LYDIT1-4-250strokes_E1_RE_SEC-08_local,2,2.0,2.0,43.1,37.6,38.4
LYDIT1-4-250strokes_E1_RE_SEC-08_local,3,3.0,2.0,41.5,38.1,38.0
LYDIT1-4-250strokes_E1_RE_SEC-08_local,4,4.0,2.0,40.6,36.8,37.0
LYDIT1-4-250strokes_E1_RE_SEC-08_local,5,5.0,2.0,39.6,35.4,35.0
LYDIT1-4-250strokes_E1_RE_SEC-08_local,6,6.0,2.0,38.8,35.8,35.3
LYDIT1-4-250strokes_E1_RE_SEC-08_local,7,7.0,2.0,38.5,36.0,35.9
LYDIT1-4-250strokes_E1_RE_SEC-08_local,8,8.0,2.0,38.1,34.8,35.2
LYDIT1-4-250strokes_E1_RE_SEC-08_local,9,9.0,2.0,37.7,34.0,34.0
LYDIT1-4-250strokes_E1_RE_SEC-08_local,10,10.0,2.0,37.3,36.4,36.0
LYDIT1-4-250strokes_E1_RE_SEC-08_local,11,11.0,2.0,37.5,40.4,41.6
