section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,1,1.0,2.0,79.9,70.4,72.1
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,2,2.0,2.0,69.7,60.5,60.3
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,3,3.0,2.0,66.6,60.1,59.9
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,4,4.0,2.0,64.8,59.8,60.1
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,5,5.0,2.0,63.9,60.2,60.1
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,6,6.0,2.0,63.3,60.6,60.4
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,7,7.0,2.0,62.9,62.0,62.6
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,8,8.0,2.0,62.9,56.4,54.7
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,9,9.0,2.0,61.5,51.7,54.6
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,10,10.0,2.0,60.7,40.4,38.7
LYDIT3-2-2000strokes_E1_RE_SEC-10_local,11,11.0,2.0,57.8,15.2,16.4
