section,angel_number,dist to origin on curve [mm],segment on section [mm],angle 1 (3-points) [degree],angle 2 (2-constructed-lines) [degree],angle 3 (2-BestFit-lines) [degree]
FLT4-3-250strokes_E1_RE_SEC-04_local,1,1.0,2.0,69.3,66.1,73.6
FLT4-3-250strokes_E1_RE_SEC-04_local,2,2.0,2.0,65.2,60.7,60.9
FLT4-3-250strokes_E1_RE_SEC-04_local,3,3.0,2.0,63.4,60.4,60.5
FLT4-3-250strokes_E1_RE_SEC-04_local,4,4.0,2.0,62.7,60.3,60.1
FLT4-3-250strokes_E1_RE_SEC-04_local,5,5.0,2.0,62.2,59.5,59.5
FLT4-3-250strokes_E1_RE_SEC-04_local,6,6.0,2.0,61.7,59.9,60.0
FLT4-3-250strokes_E1_RE_SEC-04_local,7,7.0,2.0,61.5,60.9,60.7
FLT4-3-250strokes_E1_RE_SEC-04_local,8,8.0,2.0,61.4,65.4,68.4
FLT4-3-250strokes_E1_RE_SEC-04_local,9,9.0,2.0,62.3,48.7,48.8
FLT4-3-250strokes_E1_RE_SEC-04_local,10,10.0,2.0,59.2,36.2,35.1
FLT4-3-250strokes_E1_RE_SEC-04_local,11,11.0,2.0,57.5,34.8,41.3
